name,url,tripadvisor_id,num_reviews
Divertimix Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d25079231-Reviews-Divertimix_Tours-Lisbon_Lisbon_District_Central_Portugal.html,25079231,1
Alive Bar Santos,https://www.tripadvisor.com/Attraction_Review-g189158-d13109802-Reviews-Alive_Bar_Santos-Lisbon_Lisbon_District_Central_Portugal.html,13109802,2
The Portugeezers,https://www.tripadvisor.com/Attraction_Review-g189158-d13143923-Reviews-The_Portugeezers-Lisbon_Lisbon_District_Central_Portugal.html,13143923,2
Pharmacia Musical,https://www.tripadvisor.com/Attraction_Review-g189158-d15246824-Reviews-Pharmacia_Musical-Lisbon_Lisbon_District_Central_Portugal.html,15246824,1
Grapes & Spices,https://www.tripadvisor.com/Attraction_Review-g189158-d2664946-Reviews-Grapes_Spices-Lisbon_Lisbon_District_Central_Portugal.html,2664946,5
Su Gato Portugal tours,https://www.tripadvisor.com/Attraction_Review-g189158-d17738240-Reviews-Su_Gato_Portugal_tours-Lisbon_Lisbon_District_Central_Portugal.html,17738240,1
S&K Souvenirs Lisboa,https://www.tripadvisor.com/Attraction_Review-g189158-d8691370-Reviews-S_K_Souvenirs_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html,8691370,3
Cerâmica S. Vicente,https://www.tripadvisor.com/Attraction_Review-g189158-d24111422-Reviews-Ceramica_S_Vicente-Lisbon_Lisbon_District_Central_Portugal.html,24111422,2
Keeptripping Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d23609839-Reviews-Keeptripping_Tours-Lisbon_Lisbon_District_Central_Portugal.html,23609839,1
ASA Services,https://www.tripadvisor.com/Attraction_Review-g189158-d24848987-Reviews-ASA_Services-Lisbon_Lisbon_District_Central_Portugal.html,24848987,1
Luso Gift,https://www.tripadvisor.com/Attraction_Review-g189158-d19890244-Reviews-Luso_Gift-Lisbon_Lisbon_District_Central_Portugal.html,19890244,1
PUGAIMAGES,https://www.tripadvisor.com/Attraction_Review-g189158-d17780922-Reviews-PUGAIMAGES-Lisbon_Lisbon_District_Central_Portugal.html,17780922,0
Benamôr 1925 LX Factory,https://www.tripadvisor.com/Attraction_Review-g189158-d20883674-Reviews-Benamor_1925_LX_Factory-Lisbon_Lisbon_District_Central_Portugal.html,20883674,1
Ás de Espadas vintage store and more,https://www.tripadvisor.com/Attraction_Review-g189158-d17476792-Reviews-As_de_Espadas_vintage_store_and_more-Lisbon_Lisbon_District_Central_Portugal.html,17476792,1
Kreativ World,https://www.tripadvisor.com/Attraction_Review-g189158-d12238354-Reviews-Kreativ_World-Lisbon_Lisbon_District_Central_Portugal.html,12238354,2
MAGELLINE,https://www.tripadvisor.com/Attraction_Review-g189158-d23454595-Reviews-MAGELLINE-Lisbon_Lisbon_District_Central_Portugal.html,23454595,1
Centro Cultural Cabo Verde,https://www.tripadvisor.com/Attraction_Review-g189158-d25952488-Reviews-Centro_Cultural_Cabo_Verde-Lisbon_Lisbon_District_Central_Portugal.html,25952488,3
Insider Time,https://www.tripadvisor.com/Attraction_Review-g189158-d17489472-Reviews-Insider_Time-Lisbon_Lisbon_District_Central_Portugal.html,17489472,1
Artesanato,https://www.tripadvisor.com/Attraction_Review-g189158-d24121040-Reviews-Artesanato-Lisbon_Lisbon_District_Central_Portugal.html,24121040,1
Tabacaria - Souvenir,https://www.tripadvisor.com/Attraction_Review-g189158-d24121659-Reviews-Tabacaria_Souvenir-Lisbon_Lisbon_District_Central_Portugal.html,24121659,1
Retro City Lisboa,https://www.tripadvisor.com/Attraction_Review-g189158-d10595142-Reviews-Retro_City_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html,10595142,1
Bespoke Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d12245657-Reviews-Bespoke_Tours-Lisbon_Lisbon_District_Central_Portugal.html,12245657,2
Guia em Lisboa - Olesya Rabetskaya,https://www.tripadvisor.com/Attraction_Review-g189158-d7689111-Reviews-Guia_em_Lisboa_Olesya_Rabetskaya-Lisbon_Lisbon_District_Central_Portugal.html,7689111,2
A Alma De Um Povo O Fado Statue,https://www.tripadvisor.com/Attraction_Review-g189158-d24121177-Reviews-A_Alma_De_Um_Povo_O_Fado_Statue-Lisbon_Lisbon_District_Central_Portugal.html,24121177,2
Therapeutic Spa Clinic,https://www.tripadvisor.com/Attraction_Review-g189158-d21129981-Reviews-Therapeutic_Spa_Clinic-Lisbon_Lisbon_District_Central_Portugal.html,21129981,1
Tom Glow Jewellery & Luxury,https://www.tripadvisor.com/Attraction_Review-g189158-d3893909-Reviews-Tom_Glow_Jewellery_Luxury-Lisbon_Lisbon_District_Central_Portugal.html,3893909,4
Lisbon Crooks and Surfers,https://www.tripadvisor.com/Attraction_Review-g189158-d3856236-Reviews-Lisbon_Crooks_and_Surfers-Lisbon_Lisbon_District_Central_Portugal.html,3856236,3
Retrosaria Brilhante,https://www.tripadvisor.com/Attraction_Review-g189158-d11717343-Reviews-Retrosaria_Brilhante-Lisbon_Lisbon_District_Central_Portugal.html,11717343,2
Tour Gomes,https://www.tripadvisor.com/Attraction_Review-g189158-d16948536-Reviews-Tour_Gomes-Lisbon_Lisbon_District_Central_Portugal.html,16948536,0
JANS concept,https://www.tripadvisor.com/Attraction_Review-g189158-d7742408-Reviews-JANS_concept-Lisbon_Lisbon_District_Central_Portugal.html,7742408,3
Lisbon Tour Experience,https://www.tripadvisor.com/Attraction_Review-g189158-d23949783-Reviews-Lisbon_Tour_Experience-Lisbon_Lisbon_District_Central_Portugal.html,23949783,1
SSTrip passeios turísticos e rotas especiais,https://www.tripadvisor.com/Attraction_Review-g189158-d20265672-Reviews-SSTrip_passeios_turisticos_e_rotas_especiais-Lisbon_Lisbon_District_Central_Port.html,20265672,1
SmartBus,https://www.tripadvisor.com/Attraction_Review-g189158-d13912839-Reviews-SmartBus-Lisbon_Lisbon_District_Central_Portugal.html,13912839,1
Alliance4drive,https://www.tripadvisor.com/Attraction_Review-g189158-d4005035-Reviews-Alliance4drive-Lisbon_Lisbon_District_Central_Portugal.html,4005035,3
The Lisbon Frame,https://www.tripadvisor.com/Attraction_Review-g189158-d17567894-Reviews-The_Lisbon_Frame-Lisbon_Lisbon_District_Central_Portugal.html,17567894,1
Taxivision,https://www.tripadvisor.com/Attraction_Review-g189158-d12219515-Reviews-Taxivision-Lisbon_Lisbon_District_Central_Portugal.html,12219515,2
Quiosque Avenida de Roma,https://www.tripadvisor.com/Attraction_Review-g189158-d8638886-Reviews-Quiosque_Avenida_de_Roma-Lisbon_Lisbon_District_Central_Portugal.html,8638886,2
Rita Salazar Store,https://www.tripadvisor.com/Attraction_Review-g189158-d606554-Reviews-Rita_Salazar_Store-Lisbon_Lisbon_District_Central_Portugal.html,606554,4
Shiatsu Terapia Andrea Gomes,https://www.tripadvisor.com/Attraction_Review-g189158-d15832219-Reviews-Shiatsu_Terapia_Andrea_Gomes-Lisbon_Lisbon_District_Central_Portugal.html,15832219,1
Arca Gallery Portugal,https://www.tripadvisor.com/Attraction_Review-g189158-d23828674-Reviews-Arca_Gallery_Portugal-Lisbon_Lisbon_District_Central_Portugal.html,23828674,1
Lisbon Always Lovely - Tuk Tuk Tours in Lisbon,https://www.tripadvisor.com/Attraction_Review-g189158-d23240024-Reviews-Lisbon_Always_Lovely_Tuk_Tuk_Tours_in_Lisbon-Lisbon_Lisbon_District_Central_Port.html,23240024,1
Garrafeira Nobreza,https://www.tripadvisor.com/Attraction_Review-g189158-d23754077-Reviews-Garrafeira_Nobreza-Lisbon_Lisbon_District_Central_Portugal.html,23754077,1
Luggage at City Center - Storage & Internet Lounge,https://www.tripadvisor.com/Attraction_Review-g189158-d19852201-Reviews-Luggage_at_City_Center_Storage_Internet_Lounge-Lisbon_Lisbon_District_Central_Po.html,19852201,1
360Lisboa,https://www.tripadvisor.com/Attraction_Review-g189158-d21141696-Reviews-360Lisboa-Lisbon_Lisbon_District_Central_Portugal.html,21141696,1
O Gabinete De Madame Thao,https://www.tripadvisor.com/Attraction_Review-g189158-d23526250-Reviews-O_Gabinete_De_Madame_Thao-Lisbon_Lisbon_District_Central_Portugal.html,23526250,1
Transfers Borboleta Radical,https://www.tripadvisor.com/Attraction_Review-g189158-d32884514-Reviews-Transfers_Borboleta_Radical-Lisbon_Lisbon_District_Central_Portugal.html,32884514,1
Ruao Wines,https://www.tripadvisor.com/Attraction_Review-g189158-d3165335-Reviews-Ruao_Wines-Lisbon_Lisbon_District_Central_Portugal.html,3165335,2
Iberhills Lda,https://www.tripadvisor.com/Attraction_Review-g189158-d19265278-Reviews-Iberhills_Lda-Lisbon_Lisbon_District_Central_Portugal.html,19265278,1
Benkalex Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d19845108-Reviews-Benkalex_Tours-Lisbon_Lisbon_District_Central_Portugal.html,19845108,1
You And Eye Photo Lisboa,https://www.tripadvisor.com/Attraction_Review-g189158-d27648811-Reviews-You_And_Eye_Photo_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html,27648811,3
Nautilus Dive Center,https://www.tripadvisor.com/Attraction_Review-g189158-d8541444-Reviews-Nautilus_Dive_Center-Lisbon_Lisbon_District_Central_Portugal.html,8541444,1
Lisbon Wave School,https://www.tripadvisor.com/Attraction_Review-g189158-d7362419-Reviews-Lisbon_Wave_School-Lisbon_Lisbon_District_Central_Portugal.html,7362419,1
Cha Massage & Wellness,https://www.tripadvisor.com/Attraction_Review-g189158-d23336806-Reviews-Cha_Massage_Wellness-Lisbon_Lisbon_District_Central_Portugal.html,23336806,1
Marina Grebennikova,https://www.tripadvisor.com/Attraction_Review-g189158-d23471332-Reviews-Marina_Grebennikova-Lisbon_Lisbon_District_Central_Portugal.html,23471332,1
Roadyng - It´s time to travel,https://www.tripadvisor.com/Attraction_Review-g189158-d19393927-Reviews-Roadyng_It_s_time_to_travel-Lisbon_Lisbon_District_Central_Portugal.html,19393927,1
Madame Surtô,https://www.tripadvisor.com/Attraction_Review-g189158-d23362405-Reviews-Madame_Surto-Lisbon_Lisbon_District_Central_Portugal.html,23362405,5
Mercado de Fusao,https://www.tripadvisor.com/Attraction_Review-g189158-d3865214-Reviews-Mercado_de_Fusao-Lisbon_Lisbon_District_Central_Portugal.html,3865214,14
W. A. Sarmento,https://www.tripadvisor.com/Attraction_Review-g189158-d606561-Reviews-W_A_Sarmento-Lisbon_Lisbon_District_Central_Portugal.html,606561,5
Elo Lisbon Tour,https://www.tripadvisor.com/Attraction_Review-g189158-d23117729-Reviews-Elo_Lisbon_Tour-Lisbon_Lisbon_District_Central_Portugal.html,23117729,1
Rolling Luxury,https://www.tripadvisor.com/Attraction_Review-g189158-d7791658-Reviews-Rolling_Luxury-Lisbon_Lisbon_District_Central_Portugal.html,7791658,2
Zaratan - Arte Contemporânea,https://www.tripadvisor.com/Attraction_Review-g189158-d8311015-Reviews-Zaratan_Arte_Contemporanea-Lisbon_Lisbon_District_Central_Portugal.html,8311015,2
Massagista Terapeutica Patricia Cardoso,https://www.tripadvisor.com/Attraction_Review-g189158-d8779946-Reviews-Massagista_Terapeutica_Patricia_Cardoso-Lisbon_Lisbon_District_Central_Portugal.html,8779946,2
Valter Private Lisboa Tour,https://www.tripadvisor.com/Attraction_Review-g189158-d3595363-Reviews-Valter_Private_Lisboa_Tour-Lisbon_Lisbon_District_Central_Portugal.html,3595363,2
Tours Moments,https://www.tripadvisor.com/Attraction_Review-g189158-d33017464-Reviews-Tours_Moments-Lisbon_Lisbon_District_Central_Portugal.html,33017464,1
Bar 38° 41',https://www.tripadvisor.com/Attraction_Review-g189158-d3249986-Reviews-Bar_38_41-Lisbon_Lisbon_District_Central_Portugal.html,3249986,209
Portas De Benfica,https://www.tripadvisor.com/Attraction_Review-g189158-d21333011-Reviews-Portas_De_Benfica-Lisbon_Lisbon_District_Central_Portugal.html,21333011,1
Arco Triunfal Das Amoreiras,https://www.tripadvisor.com/Attraction_Review-g189158-d21336922-Reviews-Arco_Triunfal_Das_Amoreiras-Lisbon_Lisbon_District_Central_Portugal.html,21336922,1
Atelier Natalia Gromicho,https://www.tripadvisor.com/Attraction_Review-g189158-d21360348-Reviews-Atelier_Natalia_Gromicho-Lisbon_Lisbon_District_Central_Portugal.html,21360348,1
Fisio Massagem,https://www.tripadvisor.com/Attraction_Review-g189158-d21391235-Reviews-Fisio_Massagem-Lisbon_Lisbon_District_Central_Portugal.html,21391235,1
Tuk in Lisbon,https://www.tripadvisor.com/Attraction_Review-g189158-d33079718-Reviews-Tuk_in_Lisbon-Lisbon_Lisbon_District_Central_Portugal.html,33079718,1
Jardim Afonso De Albuquerque,https://www.tripadvisor.com/Attraction_Review-g189158-d33331869-Reviews-Jardim_Afonso_De_Albuquerque-Lisbon_Lisbon_District_Central_Portugal.html,33331869,1
Taxi Tours Portugal,https://www.tripadvisor.com/Attraction_Review-g189158-d2166569-Reviews-Taxi_Tours_Portugal-Lisbon_Lisbon_District_Central_Portugal.html,2166569,5
Navio Opera,https://www.tripadvisor.com/Attraction_Review-g189158-d10187866-Reviews-Navio_Opera-Lisbon_Lisbon_District_Central_Portugal.html,10187866,3
Capela de Sao Sebastiao,https://www.tripadvisor.com/Attraction_Review-g189158-d21317578-Reviews-Capela_de_Sao_Sebastiao-Lisbon_Lisbon_District_Central_Portugal.html,21317578,1
Cruzeiro na Rua Direita ao Lumiar,https://www.tripadvisor.com/Attraction_Review-g189158-d21318507-Reviews-Cruzeiro_na_Rua_Direita_ao_Lumiar-Lisbon_Lisbon_District_Central_Portugal.html,21318507,1
Java Dreams,https://www.tripadvisor.com/Attraction_Review-g189158-d20947706-Reviews-Java_Dreams-Lisbon_Lisbon_District_Central_Portugal.html,20947706,1
Cariz Glamour,https://www.tripadvisor.com/Attraction_Review-g189158-d20913642-Reviews-Cariz_Glamour-Lisbon_Lisbon_District_Central_Portugal.html,20913642,1
Belaideias,https://www.tripadvisor.com/Attraction_Review-g189158-d8393233-Reviews-Belaideias-Lisbon_Lisbon_District_Central_Portugal.html,8393233,3
Metro de Lisboa,https://www.tripadvisor.com/Attraction_Review-g189158-d33006846-Reviews-Metro_de_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html,33006846,2
"TourDrive - Automóveis de Turismo, Lda.",https://www.tripadvisor.com/Attraction_Review-g189158-d20306169-Reviews-TourDrive_Automoveis_de_Turismo_Lda-Lisbon_Lisbon_District_Central_Portugal.html,20306169,1
Tourdrive Miguel Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d17568314-Reviews-Tourdrive_Miguel_Tours-Lisbon_Lisbon_District_Central_Portugal.html,17568314,1
NHXPERIENCE,https://www.tripadvisor.com/Attraction_Review-g189158-d19594485-Reviews-NHXPERIENCE-Lisbon_Lisbon_District_Central_Portugal.html,19594485,1
Cannabis Canna-cali,https://www.tripadvisor.com/Attraction_Review-g189158-d19014651-Reviews-Cannabis_Canna_cali-Lisbon_Lisbon_District_Central_Portugal.html,19014651,1
World City Trail - Lisbon,https://www.tripadvisor.com/Attraction_Review-g189158-d20804238-Reviews-World_City_Trail_Lisbon-Lisbon_Lisbon_District_Central_Portugal.html,20804238,2
Portugal Outside,https://www.tripadvisor.com/Attraction_Review-g189158-d20921045-Reviews-Portugal_Outside-Lisbon_Lisbon_District_Central_Portugal.html,20921045,1
SMALL GROUPS SCHULTZ PORTUGAL,https://www.tripadvisor.com/Attraction_Review-g189158-d20804079-Reviews-SMALL_GROUPS_SCHULTZ_PORTUGAL-Lisbon_Lisbon_District_Central_Portugal.html,20804079,1
Teatro do Bairro,https://www.tripadvisor.com/Attraction_Review-g189158-d4875371-Reviews-Teatro_do_Bairro-Lisbon_Lisbon_District_Central_Portugal.html,4875371,4
Welcome Portugal,https://www.tripadvisor.com/Attraction_Review-g189158-d20832204-Reviews-Welcome_Portugal-Lisbon_Lisbon_District_Central_Portugal.html,20832204,1
Workshops Pop Up Chiado,https://www.tripadvisor.com/Attraction_Review-g189158-d14009436-Reviews-Workshops_Pop_Up_Chiado-Lisbon_Lisbon_District_Central_Portugal.html,14009436,4
Sing Fado at Fado Museum,https://www.tripadvisor.com/Attraction_Review-g189158-d6909818-Reviews-Sing_Fado_at_Fado_Museum-Lisbon_Lisbon_District_Central_Portugal.html,6909818,2
Green Street,https://www.tripadvisor.com/Attraction_Review-g189158-d27683466-Reviews-Green_Street-Lisbon_Lisbon_District_Central_Portugal.html,27683466,1
Wonderland Lisboa,https://www.tripadvisor.com/Attraction_Review-g189158-d32681777-Reviews-Wonderland_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html,32681777,3
Papa-Léguas,https://www.tripadvisor.com/Attraction_Review-g189158-d17759337-Reviews-Papa_Leguas-Lisbon_Lisbon_District_Central_Portugal.html,17759337,1
A Morte do Corvo,https://www.tripadvisor.com/Attraction_Review-g189158-d25454766-Reviews-A_Morte_do_Corvo-Lisbon_Lisbon_District_Central_Portugal.html,25454766,16
nrhs experience lda,https://www.tripadvisor.com/Attraction_Review-g189158-d19647829-Reviews-Nrhs_experience_lda-Lisbon_Lisbon_District_Central_Portugal.html,19647829,1
Arado Azul,https://www.tripadvisor.com/Attraction_Review-g189158-d17821992-Reviews-Arado_Azul-Lisbon_Lisbon_District_Central_Portugal.html,17821992,1
Trajetória Exclusiva,https://www.tripadvisor.com/Attraction_Review-g189158-d20031164-Reviews-Trajetoria_Exclusiva-Lisbon_Lisbon_District_Central_Portugal.html,20031164,1
Adega Da Boa Pinga,https://www.tripadvisor.com/Attraction_Review-g189158-d28342144-Reviews-Adega_Da_Boa_Pinga-Lisbon_Lisbon_District_Central_Portugal.html,28342144,1
West Side Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d19272793-Reviews-West_Side_Tours-Lisbon_Lisbon_District_Central_Portugal.html,19272793,1
Green Culture Cannabis Store - Bairro Alto,https://www.tripadvisor.com/Attraction_Review-g189158-d21250588-Reviews-Green_Culture_Cannabis_Store_Bairro_Alto-Lisbon_Lisbon_District_Central_Portugal.html,21250588,1
XCAPE & XPLORE,https://www.tripadvisor.com/Attraction_Review-g189158-d17613902-Reviews-XCAPE_XPLORE-Lisbon_Lisbon_District_Central_Portugal.html,17613902,1
LisbonbyLocals,https://www.tripadvisor.com/Attraction_Review-g189158-d19185190-Reviews-LisbonbyLocals-Lisbon_Lisbon_District_Central_Portugal.html,19185190,1
4x4 Out Lisbon Trips,https://www.tripadvisor.com/Attraction_Review-g189158-d19246765-Reviews-4x4_Out_Lisbon_Trips-Lisbon_Lisbon_District_Central_Portugal.html,19246765,1
09West,https://www.tripadvisor.com/Attraction_Review-g189158-d19488102-Reviews-09West-Lisbon_Lisbon_District_Central_Portugal.html,19488102,1
MyWellness Concept,https://www.tripadvisor.com/Attraction_Review-g189158-d14158010-Reviews-MyWellness_Concept-Lisbon_Lisbon_District_Central_Portugal.html,14158010,1
Mário Jorge Robalo Sales Lopes,https://www.tripadvisor.com/Attraction_Review-g189158-d17735881-Reviews-Mario_Jorge_Robalo_Sales_Lopes-Lisbon_Lisbon_District_Central_Portugal.html,17735881,1
PRECIOUS Gurkha Tours & Travel,https://www.tripadvisor.com/Attraction_Review-g189158-d19343233-Reviews-PRECIOUS_Gurkha_Tours_Travel-Lisbon_Lisbon_District_Central_Portugal.html,19343233,1
Benamôr 1925 Príncipe Real,https://www.tripadvisor.com/Attraction_Review-g189158-d18379899-Reviews-Benamor_1925_Principe_Real-Lisbon_Lisbon_District_Central_Portugal.html,18379899,1
IM Portugal,https://www.tripadvisor.com/Attraction_Review-g189158-d18998854-Reviews-IM_Portugal-Lisbon_Lisbon_District_Central_Portugal.html,18998854,1
Surfgasm,https://www.tripadvisor.com/Attraction_Review-g189158-d15294403-Reviews-Surfgasm-Lisbon_Lisbon_District_Central_Portugal.html,15294403,9
VoiceMap Lisbon,https://www.tripadvisor.com/Attraction_Review-g189158-d21082860-Reviews-VoiceMap_Lisbon-Lisbon_Lisbon_District_Central_Portugal.html,21082860,1
Sundestiny.pt,https://www.tripadvisor.com/Attraction_Review-g189158-d17661186-Reviews-Sundestiny_pt-Lisbon_Lisbon_District_Central_Portugal.html,17661186,1
Genuine Stories,https://www.tripadvisor.com/Attraction_Review-g189158-d18343891-Reviews-Genuine_Stories-Lisbon_Lisbon_District_Central_Portugal.html,18343891,1
Igreja de Santa Maria Maior,https://www.tripadvisor.com/Attraction_Review-g189158-d25310636-Reviews-Igreja_de_Santa_Maria_Maior-Lisbon_Lisbon_District_Central_Portugal.html,25310636,1
Memorial À Vigília Da Capela Do Rato,https://www.tripadvisor.com/Attraction_Review-g189158-d27695350-Reviews-Memorial_A_Vigilia_Da_Capela_Do_Rato-Lisbon_Lisbon_District_Central_Portugal.html,27695350,1
Jardim Marcelino de Mesquita,https://www.tripadvisor.com/Attraction_Review-g189158-d27712570-Reviews-Jardim_Marcelino_de_Mesquita-Lisbon_Lisbon_District_Central_Portugal.html,27712570,1
Mamma Mia Tours in Lisbon and Portugal,https://www.tripadvisor.com/Attraction_Review-g189158-d23872014-Reviews-Mamma_Mia_Tours_in_Lisbon_and_Portugal-Lisbon_Lisbon_District_Central_Portugal.html,23872014,1
Luis Salgueiro,https://www.tripadvisor.com/Attraction_Review-g189158-d18957609-Reviews-Luis_Salgueiro-Lisbon_Lisbon_District_Central_Portugal.html,18957609,1
Virtual Fun,https://www.tripadvisor.com/Attraction_Review-g189158-d17647731-Reviews-Virtual_Fun-Lisbon_Lisbon_District_Central_Portugal.html,17647731,1
Padel Campo Grande,https://www.tripadvisor.com/Attraction_Review-g189158-d7125499-Reviews-Padel_Campo_Grande-Lisbon_Lisbon_District_Central_Portugal.html,7125499,1
Salvador Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d13010271-Reviews-Salvador_Tours-Lisbon_Lisbon_District_Central_Portugal.html,13010271,1
Salvador Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d17631054-Reviews-Salvador_Tours-Lisbon_Lisbon_District_Central_Portugal.html,17631054,1
Portugal by Taxi,https://www.tripadvisor.com/Attraction_Review-g189158-d17632654-Reviews-Portugal_by_Taxi-Lisbon_Lisbon_District_Central_Portugal.html,17632654,1
Geographic Escapes,https://www.tripadvisor.com/Attraction_Review-g189158-d14110178-Reviews-Geographic_Escapes-Lisbon_Lisbon_District_Central_Portugal.html,14110178,1
Voyage Portugal,https://www.tripadvisor.com/Attraction_Review-g189158-d15224702-Reviews-Voyage_Portugal-Lisbon_Lisbon_District_Central_Portugal.html,15224702,1
TRAVEL MPT  Portugal Destinos,https://www.tripadvisor.com/Attraction_Review-g189158-d17540707-Reviews-TRAVEL_MPT_Portugal_Destinos-Lisbon_Lisbon_District_Central_Portugal.html,17540707,1
Tradicional Bar,https://www.tripadvisor.com/Attraction_Review-g189158-d195859-Reviews-Tradicional_Bar-Lisbon_Lisbon_District_Central_Portugal.html,195859,11
GRV Auto Transportes,https://www.tripadvisor.com/Attraction_Review-g189158-d15361409-Reviews-GRV_Auto_Transportes-Lisbon_Lisbon_District_Central_Portugal.html,15361409,1
Drivin,https://www.tripadvisor.com/Attraction_Review-g189158-d15590859-Reviews-Drivin-Lisbon_Lisbon_District_Central_Portugal.html,15590859,1
Eat at a Local's,https://www.tripadvisor.com/Attraction_Review-g189158-d17040078-Reviews-Eat_at_a_Local_s-Lisbon_Lisbon_District_Central_Portugal.html,17040078,1
Cool Riders,https://www.tripadvisor.com/Attraction_Review-g189158-d17559371-Reviews-Cool_Riders-Lisbon_Lisbon_District_Central_Portugal.html,17559371,1
Sardina,https://www.tripadvisor.com/Attraction_Review-g189158-d8692285-Reviews-Sardina-Lisbon_Lisbon_District_Central_Portugal.html,8692285,2
Mercado do Gin Tonico by Gin Club,https://www.tripadvisor.com/Attraction_Review-g189158-d9792174-Reviews-Mercado_do_Gin_Tonico_by_Gin_Club-Lisbon_Lisbon_District_Central_Portugal.html,9792174,2
Heritage Travel Services,https://www.tripadvisor.com/Attraction_Review-g189158-d16668132-Reviews-Heritage_Travel_Services-Lisbon_Lisbon_District_Central_Portugal.html,16668132,1
Traveling 4 your needs,https://www.tripadvisor.com/Attraction_Review-g189158-d15700384-Reviews-Traveling_4_your_needs-Lisbon_Lisbon_District_Central_Portugal.html,15700384,1
Bar do Mercado,https://www.tripadvisor.com/Attraction_Review-g189158-d13273627-Reviews-Bar_do_Mercado-Lisbon_Lisbon_District_Central_Portugal.html,13273627,2
Dakini Spa,https://www.tripadvisor.com/Attraction_Review-g189158-d32980218-Reviews-Dakini_Spa-Lisbon_Lisbon_District_Central_Portugal.html,32980218,1
Estação Fluvial De Sul E Sueste,https://www.tripadvisor.com/Attraction_Review-g189158-d25100762-Reviews-Estacao_Fluvial_De_Sul_E_Sueste-Lisbon_Lisbon_District_Central_Portugal.html,25100762,2
MOTTION Executive Transport,https://www.tripadvisor.com/Attraction_Review-g189158-d15188975-Reviews-MOTTION_Executive_Transport-Lisbon_Lisbon_District_Central_Portugal.html,15188975,1
Carris monumento Nacional,https://www.tripadvisor.com/Attraction_Review-g189158-d15336956-Reviews-Carris_monumento_Nacional-Lisbon_Lisbon_District_Central_Portugal.html,15336956,1
Portfolio Store,https://www.tripadvisor.com/Attraction_Review-g189158-d32884815-Reviews-Portfolio_Store-Lisbon_Lisbon_District_Central_Portugal.html,32884815,2
Private Drivers,https://www.tripadvisor.com/Attraction_Review-g189158-d12282705-Reviews-Private_Drivers-Lisbon_Lisbon_District_Central_Portugal.html,12282705,1
Bdmania,https://www.tripadvisor.com/Attraction_Review-g189158-d12855092-Reviews-Bdmania-Lisbon_Lisbon_District_Central_Portugal.html,12855092,1
Wildtours,https://www.tripadvisor.com/Attraction_Review-g189158-d13835250-Reviews-Wildtours-Lisbon_Lisbon_District_Central_Portugal.html,13835250,1
Tuk Tukano Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d13520250-Reviews-Tuk_Tukano_Tours-Lisbon_Lisbon_District_Central_Portugal.html,13520250,1
Ask Me Centro Tejo,https://www.tripadvisor.com/Attraction_Review-g189158-d25967676-Reviews-Ask_Me_Centro_Tejo-Lisbon_Lisbon_District_Central_Portugal.html,25967676,1
Jardim das Francesinhas / Jardim Lisboa Antiga,https://www.tripadvisor.com/Attraction_Review-g189158-d25898559-Reviews-Jardim_das_Francesinhas_Jardim_Lisboa_Antiga-Lisbon_Lisbon_District_Central_Port.html,25898559,1
Monumental,https://www.tripadvisor.com/Attraction_Review-g189158-d245855-Reviews-Monumental-Lisbon_Lisbon_District_Central_Portugal.html,245855,12
Esculptura Herois da Pandemia,https://www.tripadvisor.com/Attraction_Review-g189158-d25373200-Reviews-Esculptura_Herois_da_Pandemia-Lisbon_Lisbon_District_Central_Portugal.html,25373200,1
With Soul Tours,https://www.tripadvisor.com/Attraction_Review-g189158-d23614875-Reviews-With_Soul_Tours-Lisbon_Lisbon_District_Central_Portugal.html,23614875,1
All2family,https://www.tripadvisor.com/Attraction_Review-g189158-d13520667-Reviews-All2family-Lisbon_Lisbon_District_Central_Portugal.html,13520667,1
Rota67 - Roteiro turístico gamificado,https://www.tripadvisor.com/Attraction_Review-g189158-d18455258-Reviews-Rota67_Roteiro_turistico_gamificado-Lisbon_Lisbon_District_Central_Portugal.html,18455258,1
West Road,https://www.tripadvisor.com/Attraction_Review-g189158-d13565163-Reviews-West_Road-Lisbon_Lisbon_District_Central_Portugal.html,13565163,1
Must Lisboa,https://www.tripadvisor.com/Attraction_Review-g189158-d12963514-Reviews-Must_Lisboa-Lisbon_Lisbon_District_Central_Portugal.html,12963514,1
Step2go,https://www.tripadvisor.com/Attraction_Review-g189158-d8264336-Reviews-Step2go-Lisbon_Lisbon_District_Central_Portugal.html,8264336,1
WizzBikes,https://www.tripadvisor.com/Attraction_Review-g189158-d11960562-Reviews-WizzBikes-Lisbon_Lisbon_District_Central_Portugal.html,11960562,1
